ensembl_gene_id	rnorvegicus_homolog_ensembl_gene	rnorvegicus_homolog_dn	rnorvegicus_homolog_ds	rnorvegicus_homolog_orthology_type	dnds
ENSG00000156711	ENSRNOG00000000515	0.0313	0.927	ortholog_one2one	0.033764832793959
ENSG00000156735	ENSRNOG00000042560	0.1132	0.5905	ortholog_one2one	0.191701947502117
ENSG00000156738	ENSRNOG00000020945	0.1334	0.4042	ortholog_one2one	0.330034636318654
ENSG00000156787	ENSRNOG00000006103	0.1018	0.5571	ortholog_one2one	0.182732005026028
ENSG00000156795	ENSRNOG00000006700	0.0806	0.629	ortholog_one2one	0.128139904610493
ENSG00000156804	ENSRNOG00000006738	0.0138	0.4876	ortholog_one2one	0.0283018867924528
ENSG00000156831	ENSRNOG00000003964	0.0814	0.5154	ortholog_one2one	0.157935584012418
ENSG00000156858	ENSRNOG00000018518	0.2027	0.4605	ortholog_one2one	0.440173724212812
ENSG00000156860	ENSRNOG00000042728	0.0288	0.2759	ortholog_one2one	0.104385646973541
ENSG00000156869	ENSRNOG00000016351	0.2183	0.7733	ortholog_one2one	0.282296650717703
ENSG00000156873	ENSRNOG00000018725	0.0441	0.3637	ortholog_one2one	0.121253780588397
ENSG00000156876	ENSRNOG00000015211	0.073	0.6237	ortholog_one2one	0.117043450376784
ENSG00000156885	ENSRNOG00000019851	0.138	1.2009	ortholog_one2one	0.114913814639021
ENSG00000156920	ENSRNOG00000054401	0.1634	0.4504	ortholog_one2one	0.362788632326821
ENSG00000156925	ENSRNOG00000000861	0.0478	0.6431	ortholog_one2one	0.0743274762867361
ENSG00000156928	ENSRNOG00000009035	0.1949	0.4564	ortholog_one2one	0.42703768624014
ENSG00000156931	ENSRNOG00000001764	0.0338	0.6622	ortholog_one2one	0.0510419812745394
ENSG00000156958	ENSRNOG00000009289	0.0661	0.5481	ortholog_one2one	0.120598430943259
ENSG00000156959	ENSRNOG00000007727	0.0066	0.4418	ortholog_one2one	0.0149388863739249
ENSG00000156966	ENSRNOG00000018267	0.0791	1.2433	ortholog_one2one	0.0636210086061288
ENSG00000156968	ENSRNOG00000003285	0.1369	0.8594	ortholog_one2one	0.159297184081918
ENSG00000156973	ENSRNOG00000018610	0.0124	0.3296	ortholog_one2one	0.037621359223301
ENSG00000156983	ENSRNOG00000008142	0.0071	0.4142	ortholog_one2one	0.0171414775470787
ENSG00000156990	ENSRNOG00000009084	0.1846	0.651	ortholog_one2one	0.283563748079877
ENSG00000157005	ENSRNOG00000001837	0.0163	0.46	ortholog_one2one	0.0354347826086956
ENSG00000157017	ENSRNOG00000010349	0.0932	0.5073	ortholog_one2one	0.183717721269466
ENSG00000157020	ENSRNOG00000010628	0.0128	0.6337	ortholog_one2one	0.0201988322550103
ENSG00000157036	ENSRNOG00000014801	0.1034	0.5297	ortholog_one2one	0.195204832924297
ENSG00000157045	ENSRNOG00000051382	0.0941	0.4997	ortholog_one2one	0.188312987792676
ENSG00000157060	ENSRNOG00000002691	0.1004	0.776	ortholog_one2one	0.129381443298969
ENSG00000157064	ENSRNOG00000027697	0.0073	0.3487	ortholog_one2one	0.020934901061084
ENSG00000157077	ENSRNOG00000027183	0.0785	0.3643	ortholog_one2one	0.21548174581389
ENSG00000157087	ENSRNOG00000030269	0.0302	0.773	ortholog_one2one	0.0390685640362225
ENSG00000157093	ENSRNOG00000019350	0.1754	0.5962	ortholog_one2one	0.29419657832942
ENSG00000157103	ENSRNOG00000006527	0.0094	0.7494	ortholog_one2one	0.0125433680277555
ENSG00000157107	ENSRNOG00000015334	0.0254	0.3938	ortholog_one2one	0.0644997460639919
ENSG00000157110	ENSRNOG00000013328	0.0046	0.1561	ortholog_one2one	0.0294682895579757
ENSG00000157111	ENSRNOG00000015449	0.1694	0.6005	ortholog_one2one	0.282098251457119
ENSG00000157119	ENSRNOG00000019390	0.0484	1.0685	ortholog_one2one	0.0452971455311184
ENSG00000157131	ENSRNOG00000007697	0.16	0.6214	ortholog_one2one	0.257483102671387
ENSG00000157150	ENSRNOG00000007955	0.0478	0.5141	ortholog_one2one	0.092978019840498
ENSG00000157152	ENSRNOG00000008157	0.0237	0.3709	ortholog_one2one	0.0638986249662982
ENSG00000157168	ENSRNOG00000010392	0.226	0.6728	ortholog_one2one	0.335909631391201
ENSG00000157181	ENSRNOG00000002473	0.0855	0.3908	ortholog_one2one	0.21878198567042
ENSG00000157184	ENSRNOG00000012443	0.0871	0.503	ortholog_one2one	0.173161033797217
ENSG00000157191	ENSRNOG00000008427	0.1279	0.7283	ortholog_one2one	0.175614444597007
ENSG00000157193	ENSRNOG00000013064	0.0536	0.5356	ortholog_one2one	0.100074682598954
ENSG00000157211	ENSRNOG00000009221	0.0739	0.62	ortholog_one2one	0.119193548387097
ENSG00000157212	ENSRNOG00000007131	0.0769	1.0338	ortholog_one2one	0.0743857612691043
ENSG00000157214	ENSRNOG00000006076	0.0189	0.7071	ortholog_one2one	0.0267288926601612
ENSG00000157219	ENSRNOG00000007066	0.0591	0.9787	ortholog_one2one	0.0603862266271585
ENSG00000157224	ENSRNOG00000039862	0.0397	0.4739	ortholog_one2one	0.0837729478792994
ENSG00000157227	ENSRNOG00000010947	0.0147	0.5444	ortholog_one2one	0.0270022042615724
ENSG00000157240	ENSRNOG00000016242	0.0292	1.1576	ortholog_one2one	0.025224602626123
ENSG00000157259	ENSRNOG00000008613	0.0354	0.3986	ortholog_one2one	0.0888108379327647
ENSG00000157303	ENSRNOG00000016525	0.2011	0.7666	ortholog_one2one	0.262327158883381
ENSG00000157330	ENSRNOG00000043039	0.1652	0.6195	ortholog_one2one	0.266666666666667
ENSG00000157343	ENSRNOG00000000508	0.1054	0.7327	ortholog_one2one	0.14385150812065
ENSG00000157350	ENSRNOG00000017932	0.0267	0.9399	ortholog_one2one	0.028407277369933
ENSG00000157353	ENSRNOG00000059453	0.0838	0.5752	ortholog_one2one	0.145688456189152
ENSG00000157368	ENSRNOG00000017602	0.1896	0.7152	ortholog_one2one	0.26510067114094
ENSG00000157379	ENSRNOG00000020264	0.0892	0.4828	ortholog_one2one	0.184755592377796
ENSG00000157388	ENSRNOG00000013147	0.0123	0.4189	ortholog_one2one	0.0293626163762234
ENSG00000157399	ENSRNOG00000028350	0.3352	63.1617	ortholog_one2one	0.00530701358576479
ENSG00000157404	ENSRNOG00000002227	0.0892	0.6144	ortholog_one2one	0.145182291666667
ENSG00000157423	ENSRNOG00000017178	0.1394	0.6644	ortholog_one2one	0.209813365442505
ENSG00000157426	ENSRNOG00000002137	0.1792	0.6229	ortholog_one2one	0.287686627066945
ENSG00000157445	ENSRNOG00000031287	0.0124	0.5075	ortholog_one2one	0.0244334975369458
ENSG00000157450	ENSRNOG00000060750	0.0441	0.4494	ortholog_one2one	0.0981308411214953
ENSG00000157470	ENSRNOG00000057501	0.0277	0.6497	ortholog_one2one	0.042635062336463
ENSG00000157483	ENSRNOG00000061928	0.0601	0.7075	ortholog_one2one	0.0849469964664311
ENSG00000157500	ENSRNOG00000013574	0.0102	0.3689	ortholog_one2one	0.0276497695852535
ENSG00000157502	ENSRNOG00000030475	0.2022	0.7778	ortholog_one2one	0.259964001028542
ENSG00000157510	ENSRNOG00000019403	0.0585	0.6602	ortholog_one2one	0.0886095122690094
ENSG00000157514	ENSRNOG00000060899	0.0849	0.9891	ortholog_one2one	0.0858356081286018
ENSG00000157538	ENSRNOG00000001681	0.0424	0.8389	ortholog_one2one	0.05054237692216
ENSG00000157540	ENSRNOG00000001662	0.0018	0.2486	ortholog_one2one	0.00724054706355591
ENSG00000157542	ENSRNOG00000001658	0.0121	0.4663	ortholog_one2one	0.025948959897062
ENSG00000157551	ENSRNOG00000001656	0.0187	0.8636	ortholog_one2one	0.0216535433070866
ENSG00000157554	ENSRNOG00000001652	0.0162	0.5881	ortholog_one2one	0.0275463356572012
ENSG00000157557	ENSRNOG00000001647	0.0395	0.7233	ortholog_one2one	0.0546108115581363
ENSG00000157570	ENSRNOG00000008758	0.0486	0.6366	ortholog_one2one	0.0763430725730443
ENSG00000157578	ENSRNOG00000028248	0.2461	1.217	ortholog_one2one	0.202218570254725
ENSG00000157593	ENSRNOG00000019900	0.0479	0.4605	ortholog_one2one	0.104017372421281
ENSG00000157600	ENSRNOG00000012787	0.021	0.1041	ortholog_one2one	0.201729106628242
ENSG00000157613	ENSRNOG00000005413	0.0404	0.5041	ortholog_one2one	0.0801428288038088
ENSG00000157617	ENSRNOG00000001621	0.1698	0.8356	ortholog_one2one	0.203207276208712
ENSG00000157625	ENSRNOG00000003643	0.0262	0.2536	ortholog_one2one	0.103312302839117
ENSG00000157637	ENSRNOG00000004604	0.1986	0.8582	ortholog_one2one	0.231414588673969
ENSG00000157653	ENSRNOG00000024506	0.4601	0.5959	ortholog_one2one	0.772109414331264
ENSG00000157654	ENSRNOG00000011504	0.0847	0.5894	ortholog_one2one	0.143705463182898
ENSG00000157657	ENSRNOG00000006719	0.0194	0.6035	ortholog_one2one	0.032145816072908
ENSG00000157680	ENSRNOG00000026705	0.0172	0.363	ortholog_one2one	0.0473829201101928
ENSG00000157693	ENSRNOG00000008712	0.0706	0.5467	ortholog_one2one	0.129138467166636
ENSG00000157703	ENSRNOG00000013378	0.0448	0.598	ortholog_one2one	0.0749163879598662
ENSG00000157734	ENSRNOG00000022852	0.1681	0.8849	ortholog_one2one	0.189964967792971
ENSG00000157741	ENSRNOG00000005564	0.0407	0.2786	ortholog_one2one	0.146087580760948
ENSG00000157764	ENSRNOG00000010957	0.0073	0.294	ortholog_one2one	0.0248299319727891
ENSG00000157765	ENSRNOG00000004626	0.125	0.8308	ortholog_one2one	0.15045739046702
ENSG00000157766	ENSRNOG00000028992	0.143	0.4821	ortholog_one2one	0.296618958722257
ENSG00000157778	ENSRNOG00000001273	0.0512	0.8007	ortholog_one2one	0.0639440489571625
ENSG00000157782	ENSRNOG00000001173	0.0505	0.5171	ortholog_one2one	0.0976600270740669
ENSG00000157796	ENSRNOG00000002932	0.0547	0.6085	ortholog_one2one	0.0898931799506984
ENSG00000157823	ENSRNOG00000043141	0.0241	0.4381	ortholog_one2one	0.0550102716274823
ENSG00000157827	ENSRNOG00000055567	0.0292	0.4747	ortholog_one2one	0.0615125342321466
ENSG00000157833	ENSRNOG00000048004	0.0539	0.715	ortholog_one2one	0.0753846153846154
ENSG00000157837	ENSRNOG00000001178	0.0077	0.44	ortholog_one2one	0.0175
ENSG00000157856	ENSRNOG00000024905	0.1428	0.9848	ortholog_one2one	0.145004061738424
ENSG00000157869	ENSRNOG00000017074	0.017	0.2963	ortholog_one2one	0.0573742828214647
ENSG00000157870	ENSRNOG00000013468	0.0802	0.9173	ortholog_one2one	0.0874305025618663
ENSG00000157873	ENSRNOG00000013820	0.5145	1.5429	ortholog_one2one	0.33346295936224
ENSG00000157881	ENSRNOG00000014044	0.039	0.8934	ortholog_one2one	0.0436534586971122
ENSG00000157884	ENSRNOG00000009898	0.0325	0.8136	ortholog_one2one	0.0399459193706981
ENSG00000157890	ENSRNOG00000010634	0.0298	0.4752	ortholog_one2one	0.0627104377104377
ENSG00000157895	ENSRNOG00000001185	0.2533	0.7252	ortholog_one2one	0.349282956425814
ENSG00000157911	ENSRNOG00000024012	0.0966	0.9695	ortholog_one2one	0.0996389891696751
ENSG00000157916	ENSRNOG00000014270	0.0169	0.6165	ortholog_one2one	0.0274128142741281
ENSG00000157927	ENSRNOG00000024456	0.106	1.1018	ortholog_one2one	0.0962062080232347
ENSG00000157933	ENSRNOG00000055340	0.0328	0.8521	ortholog_one2one	0.038493134608614
ENSG00000157954	ENSRNOG00000001114	0.0125	0.8094	ortholog_one2one	0.0154435384235236
ENSG00000157978	ENSRNOG00000000151	0.054	0.9026	ortholog_one2one	0.05982716596499
ENSG00000157985	ENSRNOG00000019476	0.0444	0.8607	ortholog_one2one	0.0515859184384803
ENSG00000157992	ENSRNOG00000047941	0.0944	0.4194	ortholog_one2one	0.225083452551264
ENSG00000157999	ENSRNOG00000001048	0.161	0.8833	ortholog_one2one	0.182271029095438
ENSG00000158006	ENSRNOG00000022288	0.1129	0.5693	ortholog_one2one	0.198313718601792
ENSG00000158008	ENSRNOG00000016776	0.158	0.7265	ortholog_one2one	0.217481073640743
ENSG00000158014	ENSRNOG00000054142	0.1242	0.7009	ortholog_one2one	0.177200741903267
ENSG00000158019	ENSRNOG00000004364	0.0376	0.5585	ortholog_one2one	0.0673231871083259
ENSG00000158022	ENSRNOG00000016543	0.0421	0.8849	ortholog_one2one	0.0475759972878291
ENSG00000158023	ENSRNOG00000001342	0.2119	0.9999	ortholog_one2one	0.211921192119212
ENSG00000158042	ENSRNOG00000019497	0.0774	0.5707	ortholog_one2one	0.135622919222008
ENSG00000158050	ENSRNOG00000013862	0.0549	0.9504	ortholog_one2one	0.0577651515151515
ENSG00000158055	ENSRNOG00000029427	0.081	0.7672	ortholog_one2one	0.105578727841502
ENSG00000158062	ENSRNOG00000015476	0.1217	0.6835	ortholog_one2one	0.178054133138259
ENSG00000158077	ENSRNOG00000023847	0.3312	0.63	ortholog_one2one	0.525714285714286
ENSG00000158079	ENSRNOG00000026564	0.1662	0.7416	ortholog_one2one	0.22411003236246
ENSG00000158089	ENSRNOG00000007951	0.0776	0.7214	ortholog_one2one	0.107568616578874
ENSG00000158092	ENSRNOG00000014917	0.0147	0.3826	ortholog_one2one	0.038421327757449
ENSG00000158104	ENSRNOG00000001338	0.0509	0.7492	ortholog_one2one	0.0679391350774159
ENSG00000158106	ENSRNOG00000007597	0.164	1.1975	ortholog_one2one	0.136951983298539
ENSG00000158109	ENSRNOG00000046227	0.0394	0.7188	ortholog_one2one	0.0548135781858653
ENSG00000158113	ENSRNOG00000008470	0.2348	1.1269	ortholog_one2one	0.208359215547076
ENSG00000158122	ENSRNOG00000018886	0.1305	0.6566	ortholog_one2one	0.198751142247944
ENSG00000158125	ENSRNOG00000007081	0.0503	0.5936	ortholog_one2one	0.0847371967654987
ENSG00000158156	ENSRNOG00000024312	0.2209	0.8866	ortholog_one2one	0.249154071734717
ENSG00000158158	ENSRNOG00000015886	0.0463	0.6922	ortholog_one2one	0.0668881826061832
ENSG00000158161	ENSRNOG00000010396	0.0253	0.34	ortholog_one2one	0.0744117647058823
ENSG00000158163	ENSRNOG00000014746	0.1337	0.5502	ortholog_one2one	0.243002544529262
ENSG00000158169	ENSRNOG00000016889	0.2275	0.4698	ortholog_one2one	0.484248616432524
ENSG00000158186	ENSRNOG00000014060	0.0112	0.5777	ortholog_one2one	0.0193872252033928
ENSG00000158195	ENSRNOG00000009805	0.0674	0.4666	ortholog_one2one	0.144449207029576
ENSG00000158201	ENSRNOG00000029370	0.0331	0.5217	ortholog_one2one	0.0634464251485528
ENSG00000158220	ENSRNOG00000022704	0.0887	0.5023	ortholog_one2one	0.17658769659566
ENSG00000158246	ENSRNOG00000056153	0.0428	0.8401	ortholog_one2one	0.050946315914772
ENSG00000158258	ENSRNOG00000043085	0.0433	0.5651	ortholog_one2one	0.0766236064413378
ENSG00000158270	ENSRNOG00000016366	0.038	0.5079	ortholog_one2one	0.0748178775349478
ENSG00000158286	ENSRNOG00000033722	0.1029	0.9958	ortholog_one2one	0.10333400281181
ENSG00000158290	ENSRNOG00000002585	0.0284	0.3956	ortholog_one2one	0.0717896865520728
ENSG00000158292	ENSRNOG00000010718	0.0516	1.1267	ortholog_one2one	0.0457974616135617
ENSG00000158296	ENSRNOG00000019118	0.0643	0.5712	ortholog_one2one	0.112570028011204
ENSG00000158301	ENSRNOG00000037658	0.1443	0.4593	ortholog_one2one	0.314173742651862
ENSG00000158315	ENSRNOG00000026592	0.0589	0.5621	ortholog_one2one	0.104785625333571
ENSG00000158321	ENSRNOG00000000885	0.0433	0.6559	ortholog_one2one	0.0660161610001525
ENSG00000158352	ENSRNOG00000002959	0.128	0.4194	ortholog_one2one	0.305197901764425
ENSG00000158402	ENSRNOG00000024008	0.1523	0.4479	ortholog_one2one	0.340031256977004
ENSG00000158411	ENSRNOG00000018467	0.0845	0.7253	ortholog_one2one	0.116503515786571
ENSG00000158423	ENSRNOG00000003081	0.2447	0.7542	ortholog_one2one	0.324449748077433
ENSG00000158428	ENSRNOG00000037835	0.1571	0.9188	ortholog_one2one	0.170983892033087
ENSG00000158435	ENSRNOG00000023220	0.0177	0.552	ortholog_one2one	0.0320652173913043
ENSG00000158445	ENSRNOG00000046949	0.029	0.943	ortholog_one2one	0.0307529162248144
ENSG00000158457	ENSRNOG00000007900	0.015	0.5213	ortholog_one2one	0.0287742183004028
ENSG00000158458	ENSRNOG00000019093	0.0207	0.5255	ortholog_one2one	0.0393910561370124
ENSG00000158467	ENSRNOG00000039300	0.0047	0.2937	ortholog_one2one	0.0160027238678924
ENSG00000158470	ENSRNOG00000008283	0.0253	0.535	ortholog_one2one	0.0472897196261682
ENSG00000158473	ENSRNOG00000016451	0.2241	0.6587	ortholog_one2one	0.340215576134811
ENSG00000158480	ENSRNOG00000009207	0.0689	0.7033	ortholog_one2one	0.0979667282809612
ENSG00000158486	ENSRNOG00000050426	0.1633	0.7207	ortholog_one2one	0.226585264326349
ENSG00000158516	ENSRNOG00000028092	0.0733	0.4979	ortholog_one2one	0.147218316931111
ENSG00000158517	ENSRNOG00000001480	0.0888	1.4437	ortholog_one2one	0.0615086236752788
ENSG00000158525	ENSRNOG00000010467	0.0931	0.682	ortholog_one2one	0.136510263929619
ENSG00000158526	ENSRNOG00000002556	0.0749	0.4448	ortholog_one2one	0.168390287769784
ENSG00000158528	ENSRNOG00000008869	0.0517	0.5828	ortholog_one2one	0.0887096774193548
ENSG00000158545	ENSRNOG00000028501	0.048	0.6179	ortholog_one2one	0.0776824728920537
ENSG00000158552	ENSRNOG00000018639	0.0461	0.3604	ortholog_one2one	0.127913429522753
ENSG00000158553	ENSRNOG00000061510	0.3938	0.6359	ortholog_one2one	0.619279760968706
ENSG00000158555	ENSRNOG00000036859	0.0463	0.7788	ortholog_one2one	0.0594504365690806
ENSG00000158560	ENSRNOG00000009700	0.0087	0.3741	ortholog_one2one	0.0232558139534884
ENSG00000158571	ENSRNOG00000000165	0.0235	0.3822	ortholog_one2one	0.0614861329147043
ENSG00000158578	ENSRNOG00000000167	0.0888	0.5614	ortholog_one2one	0.158175988599929
ENSG00000158604	ENSRNOG00000005016	0.0258	0.7587	ortholog_one2one	0.0340055357848952
ENSG00000158615	ENSRNOG00000028493	0.207	0.4729	ortholog_one2one	0.437724677521675
ENSG00000158623	ENSRNOG00000011014	0.0118	0.3894	ortholog_one2one	0.0303030303030303
ENSG00000158636	ENSRNOG00000015560	0.0265	0.2568	ortholog_one2one	0.103193146417445
ENSG00000158669	ENSRNOG00000018077	0.0138	0.5965	ortholog_one2one	0.0231349538977368
ENSG00000158683	ENSRNOG00000004865	0.2869	0.6575	ortholog_one2one	0.436349809885932
ENSG00000158691	ENSRNOG00000052959	0.1995	0.5112	ortholog_one2one	0.390258215962441
ENSG00000158710	ENSRNOG00000008301	0.0134	0.5056	ortholog_one2one	0.026503164556962
ENSG00000158711	ENSRNOG00000007887	0.0833	0.5004	ortholog_one2one	0.166466826538769
ENSG00000158714	ENSRNOG00000008736	0.165	0.5266	ortholog_one2one	0.313330801367262
ENSG00000158715	ENSRNOG00000007591	0.045	0.5351	ortholog_one2one	0.0840964305737245
ENSG00000158716	ENSRNOG00000022143	0.0152	0.5596	ortholog_one2one	0.0271622587562545
ENSG00000158747	ENSRNOG00000049402	0.0327	0.7151	ortholog_one2one	0.0457278702279401
ENSG00000158769	ENSRNOG00000004414	0.1801	0.5271	ortholog_one2one	0.341680895465756
ENSG00000158773	ENSRNOG00000004255	0.0076	0.4656	ortholog_one2one	0.0163230240549828
ENSG00000158786	ENSRNOG00000016798	0.1574	0.8353	ortholog_one2one	0.188435292709206
ENSG00000158792	ENSRNOG00000016167	0.0797	0.8649	ortholog_one2one	0.0921493814313793
ENSG00000158793	ENSRNOG00000003881	0.0871	0.3268	ortholog_one2one	0.266523867809058
ENSG00000158796	ENSRNOG00000003779	0.009	0.2528	ortholog_one2one	0.0356012658227848
ENSG00000158805	ENSRNOG00000016631	0.114	0.6648	ortholog_one2one	0.171480144404332
ENSG00000158806	ENSRNOG00000025638	0.2616	0.6673	ortholog_one2one	0.392027573804885
ENSG00000158813	ENSRNOG00000032208	0.0339	0.2639	ortholog_one2one	0.128457749147404
ENSG00000158816	ENSRNOG00000016553	0.1574	0.7047	ortholog_one2one	0.223357457073932
ENSG00000158828	ENSRNOG00000015385	0.1091	0.6528	ortholog_one2one	0.167126225490196
ENSG00000158850	ENSRNOG00000003551	0.0153	0.386	ortholog_one2one	0.0396373056994819
ENSG00000158856	ENSRNOG00000012273	0.0656	0.5598	ortholog_one2one	0.11718470882458
ENSG00000158859	ENSRNOG00000003538	0.0574	0.4489	ortholog_one2one	0.127868122076186
ENSG00000158863	ENSRNOG00000012014	0.0865	0.6825	ortholog_one2one	0.126739926739927
ENSG00000158864	ENSRNOG00000038372	0.0398	0.4103	ortholog_one2one	0.0970021935169388
ENSG00000158865	ENSRNOG00000013407	0.0756	0.5493	ortholog_one2one	0.137629710540688
ENSG00000158869	ENSRNOG00000024159	0.0523	0.3888	ortholog_one2one	0.13451646090535
ENSG00000158874	ENSRNOG00000003500	0.3936	0.4673	ortholog_one2one	0.842285469719666
ENSG00000158882	ENSRNOG00000003398	0.0144	0.3213	ortholog_one2one	0.0448179271708683
ENSG00000158887	ENSRNOG00000003171	0.0289	0.3469	ortholog_one2one	0.0833093110406457
ENSG00000158901	ENSRNOG00000014771	0.3084	1.4554	ortholog_one2one	0.211900508451285
ENSG00000158941	ENSRNOG00000018295	0.0455	0.4507	ortholog_one2one	0.10095407144442
ENSG00000158955	ENSRNOG00000003807	0.0357	0.7675	ortholog_one2one	0.046514657980456
ENSG00000158966	ENSRNOG00000010514	0.025	0.5436	ortholog_one2one	0.0459896983075791
ENSG00000159023	ENSRNOG00000010037	0.0464	0.4723	ortholog_one2one	0.0982426423883125
ENSG00000159055	ENSRNOG00000021555	0.1788	0.7306	ortholog_one2one	0.244730358609362
ENSG00000159063	ENSRNOG00000012292	0.0732	0.4755	ortholog_one2one	0.153943217665615
ENSG00000159069	ENSRNOG00000028674	0.0475	1.1273	ortholog_one2one	0.0421360773529673
ENSG00000159082	ENSRNOG00000002051	0.0524	0.4892	ortholog_one2one	0.107113654946852
ENSG00000159086	ENSRNOG00000002036	0.0205	0.4685	ortholog_one2one	0.0437566702241195
ENSG00000159111	ENSRNOG00000009567	0.1465	0.7532	ortholog_one2one	0.194503451938396
ENSG00000159128	ENSRNOG00000002032	0.3263	0.748	ortholog_one2one	0.436229946524064
ENSG00000159131	ENSRNOG00000028292	0.0763	0.5862	ortholog_one2one	0.130160354827704
ENSG00000159140	ENSRNOG00000002021	0.0696	0.3011	ortholog_one2one	0.231152441049485
ENSG00000159147	ENSRNOG00000002012	0.1308	0.5372	ortholog_one2one	0.243484735666418
ENSG00000159164	ENSRNOG00000021182	0.0063	0.4484	ortholog_one2one	0.014049955396967
ENSG00000159166	ENSRNOG00000009144	0.1879	0.8559	ortholog_one2one	0.219534992405655
ENSG00000159167	ENSRNOG00000015075	0.0184	0.3773	ortholog_one2one	0.0487675589716406
ENSG00000159176	ENSRNOG00000008937	0.0048	0.6581	ortholog_one2one	0.0072937243580003
ENSG00000159184	ENSRNOG00000007491	0.0271	0.5478	ortholog_one2one	0.0494706097115736
ENSG00000159189	ENSRNOG00000012804	0.134	1.0299	ortholog_one2one	0.130109719390232
ENSG00000159200	ENSRNOG00000001979	0.101	1.0369	ortholog_one2one	0.0974057286141383
ENSG00000159202	ENSRNOG00000006868	0.0013	0.2651	ortholog_one2one	0.00490380988306299
ENSG00000159208	ENSRNOG00000042717	0.1316	0.5584	ortholog_one2one	0.23567335243553
